filename, marker, isBubble, minX, minY, maxX, maxY, pixCount, xRange, yRange, isAreaLessThanMax, isAreaMoreThanMin, isXLessThanMax, isYLessThanMax, isRegionEnclosed, isPixCountMoreThanMin, isDistBtwCentersLessThanMax, distBtwCenters, blkPixPercent, sumPix, sdHoriz, sdVert, sdPix, enclosed, percentEnclosed, percentArea, histH_1,histH_2,histH_3,histH_4,histH_5,histH_6,histH_7,histH_8,histH_9,histH_10,histV_1,histV_2,histV_3,histV_4,histV_5,histV_6,histV_7,histV_8,histV_9,histV_10,histR_1,histR_2,histR_3,histR_4,histR_5,histR_6,histR_7,histR_8,histR_9,histR_10,histR_11,histR_12,histR_13,histR_14,histR_15,histR_16,histR_17,histR_18,histR_19,histR_20,histR_21,histR_22,histR_23,histR_24
"0670_022_01.jpg", 2,true, 259, 10, 480, 146, 21932, 222, 137, 1, 1, 1, 1, 1, 1, 1, 16.1245154965971, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.1302549080069894, 470, 883, 724, 879, 732, 608, 530, 316, 663, 0, 78, 612, 1088, 1042, 714, 650, 136, 609, 876, 0, 32, 82, 57, 63, 54, 38, 34, 52, 115, 81, 65, 18, 13, 6, 5, 5, 5, 6, 6, 5, 7, 9, 18, 28
"0670_022_01.jpg", 3,false, 152, 47, 218, 95, 2097, 67, 49, 0, 0, 0, 0, 0, 0, 0, 8.139410298049853, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.8652694610778443, 0.01406019803337102, 6, 0, 40, 97, 70, 58, 8, 14, 10, 0, 45, 6, 0, 0, 36, 51, 54, 57, 54, 0, 16, 18, 20, 23, 34, 62, 0, 109, 55, 39, 32, 28, 28, 28, 32, 27, 22, 20, 20, 20, 22, 25, 20, 18
"0670_022_01.jpg", 4,false, 117, 132, 137, 162, 402, 21, 31, 0, 0, 0, 0, 0, 0, 0, 3.3541019662496847, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.0027880563264467057, 22, 12, 12, 16, 21, 19, 21, 19, 17, 0, 19, 29, 12, 0, 12, 28, 17, 27, 15, 0, 40, 41, 47, 56, 78, 147, 0, 16, 9, 6, 5, 5, 5, 5, 5, 6, 8, 11, 11, 11, 12, 15, 20, 39
"0670_022_01.jpg", 5,false, 258, 154, 380, 343, 14819, 123, 190, 0, 0, 0, 0, 0, 0, 0, 73.10950690573696, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.7414075286415712, 0.1000873676636859, 151, 158, 110, 90, 58, 63, 48, 33, 54, 0, 213, 0, 0, 299, 85, 0, 0, 0, 168, 0, 116, 45, 58, 39, 48, 105, 116, 31, 15, 10, 9, 8, 6, 4, 3, 3, 3, 4, 5, 7, 11, 10, 64, 87
"0670_022_02.jpg", 2,true, 27, 9, 161, 139, 11823, 135, 131, 1, 1, 1, 1, 1, 1, 1, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.11573195471500557, 38, 126, 244, 346, 221, 267, 450, 317, 217, 0, 24, 0, 0, 0, 0, 0, 654, 828, 720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0
"0670_022_03.jpg", 2,true, 176, 8, 350, 188, 20883, 175, 181, 1, 1, 1, 1, 1, 1, 1, 19.13765920900464, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.21693273886571743, 126, 219, 486, 137, 370, 500, 631, 662, 328, 0, 0, 0, 0, 45, 528, 906, 909, 858, 213, 0, 100, 41, 41, 39, 3, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 91, 87, 40, 32, 27, 26, 110
"0670_022_03.jpg", 3,false, 96, 8, 186, 119, 5218, 91, 112, 0, 0, 0, 0, 0, 0, 0, 9.486832980505138, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.7, 0.06980200393115682, 0, 0, 0, 0, 32, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 60, 0, 55, 65, 93, 95, 108, 65, 193, 163, 83, 58, 48, 43, 41, 42, 47, 57, 61, 54, 53, 54, 61, 73, 102, 155
"0670_022_04.jpg", 2,false, 51, 9, 368, 359, 63596, 318, 351, 0, 0, 0, 0, 0, 0, 0, 62.40392615853589, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.9475844277673546, 0.716874008516323, 3296, 2810, 3700, 2375, 2287, 3974, 2674, 3361, 1681, 0, 792, 3184, 3494, 2864, 3017, 2462, 3825, 3969, 2551, 0, 0, 0, 0, 0, 0, 38, 33, 33, 35, 44, 50, 63, 153, 72, 85, 115, 197, 0, 0, 0, 0, 0, 0, 0
"0670_022_04.jpg", 3,false, 79, 39, 79, 39, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5.5901699437494745, 0.0, 0.0, 0.0, 0.0, 0.0, false, 1.0, 6.422566329053763E-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_022_04.jpg", 4,false, 24, 243, 24, 243, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 6.18465843842649, 0.0, 0.0, 0.0, 0.0, 0.0, false, 1.0, 6.422566329053763E-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_022_04.jpg", 5,false, 280, 256, 280, 256, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 18.35755975068582, 0.0, 0.0, 0.0, 0.0, 0.0, false, 1.0, 6.422566329053763E-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_022_04.jpg", 6,false, 158, 259, 187, 296, 788, 30, 38, 0, 0, 0, 0, 0, 0, 0, 7.158910531638177, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.00732172561512129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 75, 74, 128, 217, 0, 28, 15, 10, 9, 8, 8, 8, 9, 10, 14, 14, 15, 14, 16, 19, 26, 51
"0670_022_04.jpg", 7,false, 8, 9, 90, 399, 17751, 83, 391, 0, 0, 0, 0, 0, 0, 0, 98.08159868191383, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.20843154507678177, 130, 250, 262, 276, 322, 218, 82, 20, 0, 0, 36, 0, 192, 222, 237, 177, 255, 207, 234, 0, 59, 64, 53, 51, 47, 62, 209, 0, 71, 50, 41, 37, 36, 37, 41, 50, 68, 132, 191, 112, 76, 60, 50, 47
"0670_022_05.jpg", 2,false, 165, 10, 417, 237, 36009, 253, 228, 1, 1, 1, 1, 1, 1, 1, 7.433034373659253, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.24589912355488866, 1029, 2416, 947, 41, 309, 1654, 1327, 473, 93, 0, 102, 1485, 1374, 1413, 309, 1248, 906, 771, 681, 0, 1, 2, 2, 2, 2, 3, 2, 7, 19, 46, 93, 125, 0, 0, 0, 0, 0, 110, 90, 20, 6, 3, 3, 3
"0670_022_05.jpg", 3,true, 9, 9, 130, 159, 13735, 122, 151, 1, 1, 1, 1, 1, 1, 1, 19.235384061671343, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.07853050506428401, 246, 0, 0, 22, 296, 485, 403, 546, 411, 0, 0, 0, 168, 497, 439, 213, 589, 431, 72, 0, 0, 0, 0, 0, 0, 76, 84, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 70, 71, 0, 0, 0, 0
"0670_022_06.jpg", 2,true, 33, 10, 159, 150, 13196, 127, 141, 1, 1, 1, 1, 1, 1, 1, 6.519202405202649, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.07650602409638554, 0, 0, 123, 360, 540, 408, 210, 0, 0, 0, 0, 75, 276, 240, 276, 147, 381, 72, 174, 0, 0, 0, 0, 0, 0, 82, 76, 68, 59, 49, 34, 29, 32, 34, 37, 42, 49, 60, 64, 66, 0, 0, 0, 0
"0670_022_06.jpg", 3,false, 209, 12, 549, 194, 43412, 341, 183, 1, 1, 1, 1, 1, 1, 1, 7.106335201775948, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.2666111253524737, 1190, 1188, 457, 818, 1206, 568, 1199, 1629, 1276, 0, 6, 90, 1884, 1527, 1268, 1971, 712, 786, 1287, 0, 5, 6, 5, 5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 5
"0670_022_06.jpg", 4,false, 389, 297, 455, 351, 1427, 67, 55, 0, 0, 0, 0, 0, 0, 0, 21.828879952943073, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.015743826369307014, 0, 0, 6, 32, 40, 33, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 36, 54, 0, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 3, 3, 5, 4, 5, 4, 4, 5, 4, 3, 3, 3, 2
"0670_022_06.jpg", 5,false, 262, 365, 334, 402, 1406, 73, 38, 0, 0, 0, 0, 0, 0, 0, 25.5049014897137, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.011851661967017004, 123, 132, 126, 108, 90, 102, 126, 108, 102, 0, 159, 117, 114, 138, 147, 66, 132, 84, 60, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_022_07.jpg", 2,true, 14, 9, 457, 196, 48123, 444, 188, 1, 1, 1, 1, 1, 1, 1, 14.221462653327892, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.35520453452597267, 1267, 2700, 712, 1677, 3493, 1992, 1313, 2766, 1468, 0, 0, 255, 2817, 3597, 2790, 3289, 722, 1356, 2562, 0, 107, 0, 0, 37, 27, 23, 22, 22, 25, 33, 61, 195, 211, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0
"0670_022_07.jpg", 3,false, 226, 268, 348, 357, 6495, 123, 90, 0, 0, 0, 0, 0, 0, 0, 15.402921800749363, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.7359550561797753, 0.04710698434448099, 151, 106, 159, 10, 0, 0, 21, 147, 102, 0, 0, 0, 0, 0, 24, 129, 168, 179, 196, 0, 0, 0, 0, 126, 136, 136, 119, 105, 87, 71, 61, 52, 49, 45, 43, 43, 42, 40, 39, 39, 43, 0, 0, 0
"0670_023_01.jpg", 2,true, 8, 7, 182, 297, 39642, 175, 291, 1, 1, 1, 1, 1, 1, 1, 9.17877987534291, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.3383451153396407, 1074, 1144, 1509, 1977, 1217, 1436, 813, 239, 248, 0, 453, 1662, 1743, 852, 1227, 1119, 366, 816, 1419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"0670_023_01.jpg", 3,false, 247, 8, 357, 156, 12731, 111, 149, 1, 1, 1, 1, 1, 1, 1, 9.5524865872714, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.10988492611884766, 245, 462, 637, 487, 442, 162, 14, 186, 335, 0, 39, 12, 408, 635, 411, 469, 597, 177, 222, 0, 0, 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 52, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"0670_023_01.jpg", 4,false, 140, 237, 210, 336, 3723, 71, 100, 0, 0, 0, 0, 0, 0, 0, 16.00781059358212, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.047172318486233655, 0, 0, 0, 12, 37, 43, 10, 0, 0, 0, 90, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 34, 31, 30, 31, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0
"0670_023_01.jpg", 5,false, 227, 230, 305, 342, 6925, 79, 113, 1, 1, 1, 1, 1, 1, 1, 18.172781845386247, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.059310885510789835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"0670_023_01.jpg", 6,false, 48, 307, 131, 400, 5370, 84, 94, 0, 0, 0, 0, 0, 0, 0, 25.985572920372565, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.05246093334750718, 17, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 37, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"0670_023_02.jpg", 2,false, 595, 12, 753, 213, 23451, 159, 202, 1, 1, 1, 1, 1, 1, 1, 18.7949461292125, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.10143220325601225, 591, 779, 1078, 1029, 683, 972, 504, 337, 93, 0, 102, 729, 1008, 1086, 1392, 303, 648, 420, 378, 0, 1, 2, 2, 2, 2, 4, 27, 19, 18, 37, 35, 60, 75, 77, 85, 104, 110, 99, 95, 4, 2, 2, 2, 2
"0670_023_02.jpg", 3,true, 368, 11, 522, 133, 13370, 155, 123, 1, 1, 1, 1, 1, 1, 1, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.0602093827472406, 567, 555, 738, 393, 431, 200, 22, 35, 122, 0, 126, 0, 27, 204, 327, 804, 717, 453, 405, 0, 3, 4, 4, 5, 6, 12, 64, 68, 63, 78, 84, 75, 73, 74, 82, 80, 65, 58, 57, 12, 6, 5, 4, 4
"0670_023_02.jpg", 4,false, 289, 230, 416, 344, 10061, 128, 115, 1, 1, 1, 1, 1, 1, 1, 4.924428900898052, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.0464873912425587, 285, 35, 0, 0, 0, 95, 275, 294, 306, 0, 0, 0, 0, 0, 0, 57, 258, 641, 334, 0, 17, 18, 20, 25, 34, 66, 60, 62, 77, 83, 67, 61, 58, 60, 66, 75, 61, 54, 53, 54, 36, 26, 21, 18
"0670_023_02.jpg", 5,false, 413, 274, 512, 344, 4422, 100, 71, 0, 0, 0, 0, 0, 0, 0, 6.5, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.7508960573476703, 0.022422586808571114, 0, 0, 3, 3, 9, 96, 75, 0, 0, 0, 6, 0, 0, 0, 0, 39, 42, 57, 42, 0, 32, 34, 36, 44, 62, 83, 83, 93, 89, 63, 51, 45, 44, 45, 50, 43, 35, 32, 31, 32, 34, 42, 37, 34
"0670_023_03.jpg", 2,false, 227, 7, 556, 247, 56049, 330, 241, 1, 1, 1, 1, 1, 1, 1, 16.76305461424021, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.34294511067127204, 1946, 1244, 1620, 1336, 1501, 2804, 2526, 2228, 2393, 0, 813, 3141, 3084, 2775, 710, 2148, 2675, 1748, 504, 0, 44, 39, 0, 0, 0, 0, 0, 79, 99, 0, 0, 0, 160, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 52
"0670_023_03.jpg", 3,true, 8, 7, 215, 249, 32766, 208, 243, 1, 1, 1, 1, 1, 1, 1, 22.327113561766108, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.21795319594830598, 1074, 987, 1725, 2112, 1899, 969, 1221, 1230, 1779, 0, 15, 1551, 2220, 2211, 1638, 1140, 1794, 1572, 855, 0, 105, 0, 119, 99, 86, 87, 91, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 48, 0, 134, 0
"0670_023_03.jpg", 4,false, 36, 200, 38, 203, 19, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 5.174577301716666E-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_04.jpg", 2,true, 292, 12, 544, 227, 39760, 253, 216, 1, 1, 1, 1, 1, 1, 1, 10.44030650891055, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.23507549361207897, 1411, 1858, 703, 1172, 1040, 1754, 1923, 1427, 988, 0, 0, 366, 2178, 2064, 1797, 1053, 1365, 1716, 1737, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_04.jpg", 3,false, 328, 152, 328, 152, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 15.132745950421556, 0.0, 0.0, 0.0, 0.0, 0.0, false, 1.0, 4.301630317890481E-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 3, 3, 4, 5, 71, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_05.jpg", 2,false, 21, 210, 27, 231, 82, 7, 22, 0, 0, 0, 0, 0, 0, 0, 13.647344063956181, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.5, 0.0010021083318149874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_05.jpg", 3,false, 195, 210, 239, 282, 916, 45, 73, 0, 0, 0, 0, 0, 0, 0, 16.80029761641144, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.6507352941176471, 0.02137614201306645, 0, 0, 0, 13, 28, 25, 9, 0, 0, 0, 39, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2
"0670_023_06.jpg", 2,true, 204, 10, 352, 164, 18303, 149, 155, 1, 1, 1, 1, 1, 1, 1, 16.101242188104617, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.9830845771144279, 0.15603675427335992, 761, 810, 671, 333, 83, 17, 1, 93, 375, 0, 45, 129, 594, 582, 451, 560, 495, 57, 231, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_06.jpg", 3,false, 213, 152, 213, 152, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, false, 1.0, 6.756300249983109E-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 2, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_06.jpg", 4,false, 156, 222, 250, 315, 3314, 95, 94, 0, 0, 0, 0, 0, 0, 0, 17.219175357722563, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.7723880597014925, 0.06033376123234917, 0, 0, 21, 105, 84, 45, 96, 63, 0, 0, 0, 0, 0, 0, 57, 63, 105, 81, 108, 0, 150, 58, 37, 30, 28, 29, 32, 43, 85, 60, 48, 43, 42, 43, 48, 58, 48, 43, 42, 43, 48, 57, 80, 155
"0670_023_07.jpg", 2,false, 74, 112, 112, 131, 303, 39, 20, 0, 0, 0, 0, 0, 0, 0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.005126587270289455, 22, 24, 36, 25, 15, 28, 28, 42, 25, 0, 60, 30, 21, 24, 12, 9, 15, 45, 29, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_07.jpg", 3,false, 292, 231, 361, 274, 1333, 70, 44, 0, 0, 0, 0, 0, 0, 0, 15.20690632574555, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.9914346895074947, 0.020243447169860925, 138, 126, 73, 91, 144, 188, 172, 133, 123, 0, 138, 141, 171, 201, 183, 174, 81, 57, 42, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_08.jpg", 2,true, 255, 10, 371, 142, 8102, 117, 133, 1, 1, 1, 1, 1, 1, 1, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.8598130841121495, 0.0816447527204424, 25, 20, 14, 81, 143, 295, 159, 203, 173, 0, 285, 189, 180, 183, 0, 0, 0, 105, 171, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_023_08.jpg", 3,false, 307, 151, 436, 288, 9493, 130, 138, 0, 0, 0, 0, 0, 0, 0, 10.547511554864494, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.6996197718631179, 0.09412678258497119, 175, 235, 351, 548, 427, 263, 275, 375, 138, 0, 885, 462, 324, 315, 420, 135, 0, 18, 228, 0, 1, 2, 2, 2, 2, 4, 11, 7, 5, 3, 4, 4, 4, 4, 5, 6, 8, 12, 15, 4, 2, 2, 2, 2
"0670_023_09.jpg", 2,true, 9, 9, 213, 219, 29563, 205, 211, 1, 1, 1, 1, 1, 1, 1, 23.753947040439407, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.1557980802132296, 582, 267, 675, 1328, 1061, 1058, 959, 553, 1446, 0, 0, 27, 1098, 1257, 1173, 1236, 660, 1212, 1266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"0670_023_09.jpg", 3,false, 283, 12, 512, 214, 26610, 230, 203, 1, 1, 1, 1, 1, 1, 1, 37.84507894033252, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.16817043960595746, 276, 1125, 1080, 796, 798, 1193, 1247, 1404, 643, 0, 0, 0, 1008, 1248, 1281, 1245, 348, 1514, 1918, 0, 0, 0, 0, 0, 94, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0
"0670_023_09.jpg", 4,false, 551, 72, 658, 194, 8540, 108, 123, 1, 1, 1, 1, 1, 1, 1, 7.106335201775948, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.047846993354584255, 453, 433, 373, 276, 190, 146, 171, 268, 364, 0, 24, 0, 0, 0, 117, 605, 766, 588, 574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"0670_023_09.jpg", 5,false, 339, 132, 339, 132, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 6.020797289396148, 0.0, 0.0, 0.0, 0.0, 0.0, false, 1.0, 3.6018513515947196E-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_024_01.jpg", 2,false, 345, 174, 499, 322, 14377, 155, 149, 1, 1, 1, 1, 1, 1, 1, 14.0089257261219, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.054925323439878236, 919, 340, 275, 14, 0, 0, 355, 484, 677, 0, 0, 122, 612, 404, 546, 581, 522, 72, 205, 0, 1, 1, 1, 1, 1, 1, 1, 5, 5, 3, 4, 4, 5, 7, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1
"0670_024_01.jpg", 3,true, 79, 167, 307, 394, 34160, 229, 228, 1, 1, 1, 1, 1, 1, 1, 2.9154759474226504, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.12417237442922374, 945, 722, 701, 718, 799, 683, 507, 1051, 510, 0, 42, 15, 15, 825, 2013, 1749, 726, 219, 1032, 0, 1, 1, 1, 1, 1, 1, 1, 5, 5, 8, 4, 4, 4, 4, 3, 3, 4, 8, 19, 8, 7, 6, 4, 2
"0670_024_01.jpg", 4,false, 48, 433, 75, 450, 368, 28, 18, 0, 0, 0, 0, 0, 0, 0, 5.315072906367325, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.0011986301369863014, 3, 0, 15, 25, 28, 19, 3, 0, 3, 0, 6, 0, 12, 12, 15, 15, 12, 12, 12, 0, 299, 180, 101, 58, 46, 47, 98, 31, 17, 10, 9, 8, 9, 9, 10, 12, 10, 9, 9, 9, 10, 12, 16, 31
"0670_024_02.jpg", 2,true, 220, 10, 397, 148, 16266, 178, 139, 1, 1, 1, 1, 1, 1, 1, 10.307764064044152, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.10376310039547572, 294, 375, 429, 139, 380, 418, 294, 174, 323, 0, 63, 0, 15, 513, 453, 375, 759, 375, 273, 0, 18, 19, 21, 25, 34, 62, 163, 62, 31, 22, 18, 16, 15, 15, 17, 15, 11, 11, 10, 10, 11, 13, 18, 19
"0670_024_02.jpg", 3,false, 506, 77, 506, 77, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 21.02974084481309, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 4.193804073861278E-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
"0670_024_03.jpg", 2,true, 91, 10, 518, 234, 62279, 428, 225, 1, 1, 1, 1, 1, 1, 1, 12.747548783981962, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.4655367450134875, 2101, 740, 2625, 3137, 1153, 3555, 4670, 1741, 1041, 0, 33, 21, 2634, 4016, 3689, 2936, 1275, 3501, 2658, 0, 17, 18, 21, 0, 0, 0, 114, 74, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18
"0670_024_03.jpg", 3,false, 509, 14, 581, 204, 8032, 73, 191, 1, 1, 1, 1, 1, 1, 1, 8.077747210701755, 0.0, 0.0, 0.0, 0.0, 0.0, true, 1.0, 0.06740372622765375, 0, 6, 3, 6, 9, 9, 9, 9, 9, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 49, 58, 71, 95, 151, 245, 124, 63, 44, 36, 33, 32, 33, 36, 43, 62, 95, 91, 94, 103, 90, 59, 50
